CMPLNT_FR_DT	CMPLNT_FR_TM	PD_DESC	LAW_CAT_CD	BORO_NM	ADDR_PCT_CD	PREM_TYP_DESC	Latitude	Longitude
12/30/16	21:00:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	9	FAST FOOD	40.728898	-73.98746359
12/30/16	21:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BRONX	48	RESIDENCE - APT. HOUSE	40.8541201	-73.88880989
12/30/16	21:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.81198651	-73.94757654
12/30/16	21:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	75	RESIDENCE - PUBLIC HOUSING	40.65602731	-73.88711456
12/30/16	21:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	75	RESIDENCE - PUBLIC HOUSING	40.66833312	-73.89690224
12/30/16	21:00:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	QUEENS	110	RESIDENCE-HOUSE	40.74333515	-73.88114924
12/30/16	20:55:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	BRONX	43	RESIDENCE - APT. HOUSE	40.84144284	-73.85473181
12/30/16	20:50:00	WEAPONS POSSESSION 3	FELONY	BRONX	52	STREET	40.87112782	-73.87682782
12/30/16	20:50:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BRONX	44	CHAIN STORE	40.83777887	-73.91945075
12/30/16	20:50:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	BROOKLYN	88	STREET	40.68048279	-73.96139846
12/30/16	20:45:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	43	STREET	40.831494	-73.86205659
12/30/16	20:45:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	90	RESIDENCE - PUBLIC HOUSING	40.70597362	-73.94212712
12/30/16	20:44:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	QUEENS	103	STREET	40.70252323	-73.81462984
12/30/16	20:40:00	WEAPONS POSSESSION 3	FELONY	MANHATTAN	28	STREET	40.80642137	-73.95019618
12/30/16	20:35:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	MANHATTAN	14	STREET	40.75030215	-73.99484394
12/30/16	20:30:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	BROOKLYN	63	STREET	40.62240867	-73.93663768
12/30/16	20:30:00	"ROBBERY,OPEN AREA UNCLASSIFIED"	FELONY	BROOKLYN	70	STREET	40.63059985	-73.97370532
12/30/16	20:30:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	QUEENS	110	DEPARTMENT STORE	40.73392684	-73.8715824
12/30/16	20:30:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	MANHATTAN	18	STREET	40.7587596	-73.97868295
12/30/16	20:30:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BROOKLYN	62	STREET	40.5984115	-73.99027883
12/30/16	20:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	84	DEPARTMENT STORE	40.69086638	-73.98584806
12/30/16	20:30:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BRONX	48	RESIDENCE - APT. HOUSE	40.85393965	-73.89243945
12/30/16	20:26:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	112	CHAIN STORE	40.73285578	-73.86388449
12/30/16	20:25:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	QUEENS	113	STREET	40.67151843	-73.77757449
12/30/16	20:20:00	RECKLESS ENDANGERMENT 2	MISDEMEANOR	MANHATTAN	13	TRANSIT - NYC SUBWAY	40.73330056	-73.98718132
12/30/16	20:20:00	"ROBBERY,PERSONAL ELECTRONIC DEVICE"	FELONY	BRONX	47	RESIDENCE - PUBLIC HOUSING	40.88544957	-73.84489637
12/30/16	20:20:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	QUEENS	102	RESIDENCE-HOUSE	40.68500218	-73.83943132
12/30/16	20:20:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	40	RESIDENCE - APT. HOUSE	40.8119894	-73.91547567
12/30/16	20:20:00	"LARCENY,GRAND FROM PERSON, BAG OPEN/DIP"	FELONY	MANHATTAN	18	CHAIN STORE	40.75737987	-73.98412661
12/30/16	20:15:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	75	GROCERY/BODEGA	40.67350337	-73.8714536
12/30/16	20:15:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	41	RESIDENCE - APT. HOUSE	40.82525875	-73.89388414
12/30/16	20:14:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	MANHATTAN	26	STREET	40.81636986	-73.95409051
12/30/16	20:10:00	"ROBBERY,PUBLIC PLACE INSIDE"	FELONY	MANHATTAN	7	RESTAURANT/DINER	40.71800673	-73.98683434
12/30/16	20:10:00	RECKLESS ENDANGERMENT 2	MISDEMEANOR	MANHATTAN	14	COMMERCIAL BUILDING	40.74970647	-73.99342559
12/30/16	20:10:00	"MARIJUANA, POSSESSION"	VIOLATION	BROOKLYN	75	STREET	40.67328597	-73.86852675
12/30/16	20:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	13	CHAIN STORE	40.74602844	-73.99239379
12/30/16	20:00:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	BROOKLYN	69	STREET	40.63947955	-73.90274794
12/30/16	20:00:00	STRANGULATION 1ST	FELONY	STATEN ISLAND	120	STREET	40.62591135	-74.07637338
12/30/16	20:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	46	RESIDENCE - APT. HOUSE	40.86110208	-73.90021861
12/30/16	20:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	61	CLOTHING/BOUTIQUE	40.59024764	-73.95334223
12/30/16	20:00:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	STATEN ISLAND	123	STREET	40.53410366	-74.18629815
12/30/16	20:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BRONX	48	RESIDENCE - APT. HOUSE	40.84962829	-73.88729566
12/30/16	20:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	78	RESTAURANT/DINER	40.68057711	-73.97491866
12/30/16	20:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	113	RESIDENCE - APT. HOUSE	40.67764943	-73.77154048
12/30/16	20:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	MANHATTAN	10	RESIDENCE - APT. HOUSE	40.74224916	-73.99885748
12/30/16	20:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	67	STREET	40.66251802	-73.9270118
12/30/16	20:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	STATEN ISLAND	121	PARKING LOT/GARAGE (PUBLIC)	40.62617966	-74.1340888
12/30/16	20:00:00	"LARCENY,GRAND OF BICYCLE"	FELONY	QUEENS	114	STREET	40.77512293	-73.90926182
12/30/16	20:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	23	RESIDENCE - PUBLIC HOUSING	40.79679044	-73.93940441
12/30/16	20:00:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BRONX	48	RESIDENCE - APT. HOUSE	40.84615357	-73.89925069
12/30/16	19:55:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	MANHATTAN	17	PARK/PLAYGROUND	40.75252677	-73.96879547
12/30/16	19:55:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	BRONX	40	CHECK CASHING BUSINESS	40.81589916	-73.91723011
12/30/16	19:55:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	STATEN ISLAND	123	STREET	40.55484728	-74.21404743
12/30/16	19:55:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	115	CHAIN STORE	40.74817727	-73.8788705
12/30/16	19:50:00	"IMPERSONATION 2, PUBLIC SERVAN"	MISDEMEANOR	QUEENS	103	DEPARTMENT STORE	40.70355491	-73.79967739
12/30/16	19:50:00	"ROBBERY,OPEN AREA UNCLASSIFIED"	FELONY	BROOKLYN	83	STREET	40.70324716	-73.92614129
12/30/16	19:45:00	"CONTROLLED SUBSTANCE,POSSESS."	FELONY	BRONX	52	STREET	40.87145254	-73.89732855
12/30/16	19:45:00	ASSAULT 3	MISDEMEANOR	BRONX	45	PARKING LOT/GARAGE (PUBLIC)	40.86846738	-73.82158285
12/30/16	19:40:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	MANHATTAN	26	STREET	40.81516361	-73.95783048
12/30/16	19:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	68	RESIDENCE - APT. HOUSE	40.62829152	-74.02611293
12/30/16	19:40:00	"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)"	FELONY	MANHATTAN	1	STREET	40.7176169	-74.0138106
12/30/16	19:40:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	BRONX	40	STREET	40.80520857	-73.91364208
12/30/16	19:35:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	STATEN ISLAND	120	STREET	40.6271465	-74.07638199
12/30/16	19:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	9	DEPARTMENT STORE	40.7346458	-73.99033113
12/30/16	19:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	49	RESIDENCE - APT. HOUSE	40.8472597	-73.86211064
12/30/16	19:30:00	CRIMINAL CONTEMPT 1	FELONY	STATEN ISLAND	120	RESIDENCE-HOUSE	40.62863396	-74.11043185
12/30/16	19:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	43	RESIDENCE - APT. HOUSE	40.82051506	-73.85311191
12/30/16	19:29:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	BROOKLYN	76	STREET	40.67832348	-74.00592853
12/30/16	19:27:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	BROOKLYN	81	RESIDENCE - APT. HOUSE	40.67967007	-73.93613621
12/30/16	19:22:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	BROOKLYN	73	STREET	40.66834957	-73.90651606
12/30/16	19:20:00	"CRIMINAL MISCHIEF,UNCLASSIFIED 4"	MISDEMEANOR	BROOKLYN	67	RESIDENCE - APT. HOUSE	40.65885573	-73.92169597
12/30/16	19:18:00	VIOLATION OF ORDER OF PROTECTI	MISDEMEANOR	BRONX	42	RESIDENCE - APT. HOUSE	40.83564782	-73.88561001
12/30/16	19:18:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BRONX	42	RESIDENCE - APT. HOUSE	40.83564782	-73.88561001
12/30/16	19:15:00	"ROBBERY,PERSONAL ELECTRONIC DEVICE"	FELONY	BRONX	44	STREET	40.83875187	-73.91375756
12/30/16	19:15:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	MANHATTAN	14	DEPARTMENT STORE	40.75043077	-73.98928218
12/30/16	19:15:00	"CHILD, ENDANGERING WELFARE"	MISDEMEANOR	BROOKLYN	83	TRANSIT - NYC SUBWAY
12/30/16	19:15:00	"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)"	FELONY	MANHATTAN	10	STREET	40.74131304	-74.00620839
12/30/16	19:14:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	MANHATTAN	30	STREET	40.82720447	-73.94436674
12/30/16	19:13:00	"LARCENY,GRAND BY EXTORTION"	FELONY	MANHATTAN	13	RESIDENCE - APT. HOUSE	40.7429295	-73.99079546
12/30/16	19:05:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	23	RESIDENCE - PUBLIC HOUSING	40.79845524	-73.94808202
12/30/16	19:05:00	"IMPERSONATION 2, PUBLIC SERVAN"	MISDEMEANOR	BRONX	43	RESIDENCE - PUBLIC HOUSING	40.81558414	-73.86546385
12/30/16	19:05:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	1	DRUG STORE	40.72039817	-74.00104403
12/30/16	19:05:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	BROOKLYN	75	STREET	40.6890955	-73.87061222
12/30/16	19:05:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	84	CHAIN STORE	40.69105544	-73.98345365
12/30/16	19:00:00	CRIMINAL CONTEMPT 1	FELONY	BROOKLYN	81	RESIDENCE-HOUSE	40.68640655	-73.93274399
12/30/16	19:00:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	STATEN ISLAND	120	STREET	40.63821012	-74.11641446
12/30/16	19:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	14	DEPARTMENT STORE	40.75043077	-73.98928218
12/30/16	19:00:00	"LARCENY,GRAND FROM PERSON,PICK"	FELONY	BRONX	43	STREET	40.83743173	-73.86052644
12/30/16	19:00:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BRONX	47	COMMERCIAL BUILDING	40.87026187	-73.83409918
12/30/16	19:00:00	"LARCENY,PETIT FROM AUTO"	MISDEMEANOR	BROOKLYN	75	PARKING LOT/GARAGE (PUBLIC)	40.6577396	-73.86859703
12/30/16	19:00:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	BRONX	43	DEPARTMENT STORE	40.83594122	-73.86041753
12/30/16	19:00:00	"LARCENY,PETIT FROM OPEN AREAS,"	MISDEMEANOR	MANHATTAN	34	RESIDENCE - APT. HOUSE	40.8495049	-73.9287585
12/30/16	19:00:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	BROOKLYN	67	STREET	40.63843201	-73.95213392
12/30/16	19:00:00	"LARCENY,GRAND FROM PERSON,PERSONAL ELECTRONIC DEVICE(SNATCH)"	FELONY	MANHATTAN	6	STREET	40.73938604	-74.00896878
12/30/16	19:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	84	RESIDENCE - PUBLIC HOUSING	40.69979726	-73.9816699
12/30/16	18:59:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BRONX	47	PARKING LOT/GARAGE (PRIVATE)	40.87077984	-73.84335775
12/30/16	18:56:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	BRONX	46	RESIDENCE - APT. HOUSE	40.85919216	-73.90067697
12/30/16	18:55:00	WEAPONS POSSESSION 1 & 2	FELONY	QUEENS	114	STREET	40.75709181	-73.94184448
12/30/16	18:45:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	BROOKLYN	77	CHURCH	40.67007473	-73.95427051
12/30/16	18:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	84	STREET	40.70325126	-73.9906711
12/30/16	18:40:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	78	STREET	40.67430937	-73.9820266
12/30/16	18:38:00	AGGRAVATED HARASSMENT 2	MISDEMEANOR	QUEENS	109	RESIDENCE - APT. HOUSE	40.77010301	-73.81874516
12/30/16	18:35:00	ASSAULT 3	MISDEMEANOR	QUEENS	107	TRANSIT - NYC SUBWAY	40.70609511	-73.80849557
12/30/16	18:35:00	RESISTING ARREST	MISDEMEANOR	BROOKLYN	94	STREET	40.73643596	-73.95691325
12/30/16	18:30:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	BROOKLYN	84	TRANSIT - NYC SUBWAY	40.69224167	-73.987301
12/30/16	18:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	BROOKLYN	81	DRUG STORE	40.68928981	-73.92168908
12/30/16	18:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	112	COMMERCIAL BUILDING	40.73285578	-73.86388449
12/30/16	18:30:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	BROOKLYN	60	OTHER	40.5813367	-73.97577314
12/30/16	18:30:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	113	RESIDENCE-HOUSE	40.70296805	-73.75202121
12/30/16	18:30:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	STATEN ISLAND	121	DEPARTMENT STORE	40.57580374	-74.1698124
12/30/16	18:30:00	"LARCENY,PETIT BY DISHONEST EMP"	MISDEMEANOR	BROOKLYN	63	DEPARTMENT STORE	40.61071713	-73.92098528
12/30/16	18:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	20	STREET	40.78705491	-73.97759054
12/30/16	18:30:00	"MISCHIEF, CRIMINAL 4, OF MOTOR"	MISDEMEANOR	BRONX	47	STREET	40.89999879	-73.85300498
12/30/16	18:30:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	QUEENS	108	GYM/FITNESS FACILITY	40.7448699	-73.93259475
12/30/16	18:25:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	23	RESIDENCE - PUBLIC HOUSING	40.79679044	-73.93940441
12/30/16	18:25:00	WEAPONS POSSESSION 1 & 2	FELONY	BRONX	52	STREET	40.87865357	-73.8715994
12/30/16	18:21:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	QUEENS	105	STREET	40.73257596	-73.7242864
12/30/16	18:20:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	24	RESIDENCE - APT. HOUSE	40.79944768	-73.96738653
12/30/16	18:20:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	67	RESIDENCE-HOUSE	40.65233202	-73.94682625
12/30/16	18:20:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	STATEN ISLAND	121	RESIDENCE-HOUSE	40.63755459	-74.14278428
12/30/16	18:20:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	79	RESIDENCE - PUBLIC HOUSING	40.69678079	-73.94655639
12/30/16	18:20:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	79	RESIDENCE - PUBLIC HOUSING	40.69678079	-73.94655639
12/30/16	18:18:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BRONX	40	RESIDENCE - APT. HOUSE	40.81095467	-73.91935316
12/30/16	18:15:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	MANHATTAN	30	RESIDENCE - APT. HOUSE	40.82960972	-73.94620761
12/30/16	18:15:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	QUEENS	100	GROCERY/BODEGA	40.5897682	-73.79887736
12/30/16	18:15:00	"FORGERY,ETC.,UNCLASSIFIED-FELO"	FELONY	BROOKLYN	75	STREET	40.68556197	-73.87217312
12/30/16	18:13:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	7	RESIDENCE - PUBLIC HOUSING	40.7177427	-73.98279048
12/30/16	18:13:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	MANHATTAN	7	RESIDENCE - PUBLIC HOUSING	40.7177427	-73.98279048
12/30/16	18:12:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	BRONX	44	STREET	40.83451692	-73.91770926
12/30/16	18:10:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	MANHATTAN	23	RESIDENCE - PUBLIC HOUSING	40.79772717	-73.94650786
12/30/16	18:10:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	61	RESIDENCE-HOUSE	40.59191693	-73.94799055
12/30/16	18:10:00	WEAPONS POSSESSION 1 & 2	FELONY	QUEENS	113	RESIDENCE - PUBLIC HOUSING	40.68442022	-73.78257211
12/30/16	18:10:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BROOKLYN	61	RESIDENCE-HOUSE	40.59191693	-73.94799055
12/30/16	18:05:00	WEAPONS POSSESSION 3	FELONY	MANHATTAN	26	STREET	40.81294789	-73.9558811
12/30/16	18:05:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	90	RESIDENCE - PUBLIC HOUSING	40.70402887	-73.93930478
12/30/16	18:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	1	FOOD SUPERMARKET	40.71525943	-74.0112309
12/30/16	18:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	20	CLOTHING/BOUTIQUE	40.77423778	-73.98210072
12/30/16	18:00:00	"LARCENY,PETIT FROM STORE-SHOPL"	MISDEMEANOR	MANHATTAN	14	DEPARTMENT STORE	40.75043077	-73.98928218
12/30/16	18:00:00	"MENACING,UNCLASSIFIED"	MISDEMEANOR	QUEENS	112	COMMERCIAL BUILDING	40.72096619	-73.84696752
12/30/16	18:00:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	BROOKLYN	78	RESIDENCE - APT. HOUSE	40.6780034	-73.97939016
12/30/16	18:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	14	BEAUTY & NAIL SALON	40.75043077	-73.98928218
12/30/16	18:00:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	QUEENS	115	FAST FOOD	40.76397242	-73.88066118
12/30/16	18:00:00	"CHILD, ENDANGERING WELFARE"	MISDEMEANOR	BROOKLYN	79	RESIDENCE - PUBLIC HOUSING
12/30/16	18:00:00	VIOLATION OF ORDER OF PROTECTI	MISDEMEANOR	MANHATTAN	25	RESIDENCE - APT. HOUSE	40.79964507	-73.94510492
12/30/16	17:58:00	"THEFT OF SERVICES, UNCLASSIFIE"	MISDEMEANOR	BROOKLYN	90	STREET	40.70377256	-73.94261593
12/30/16	17:51:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	BROOKLYN	70	RESIDENCE - APT. HOUSE	40.63975658	-73.95610009
12/30/16	17:50:00	"TRESPASS 2, CRIMINAL"	MISDEMEANOR	MANHATTAN	25	RESIDENCE - PUBLIC HOUSING	40.81113019	-73.93671451
12/30/16	17:50:00	"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE"	FELONY	BROOKLYN	62	STREET	40.60825182	-74.00656697
12/30/16	17:50:00	"ROBBERY,PERSONAL ELECTRONIC DEVICE"	FELONY	QUEENS	110	STREET	40.74758146	-73.8571416
12/30/16	17:50:00	"ROBBERY,COMMERCIAL UNCLASSIFIED"	FELONY	MANHATTAN	30	SMALL MERCHANT	40.82490603	-73.94785181
12/30/16	17:50:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	BROOKLYN	63	RESIDENCE-HOUSE	40.62028547	-73.9250696
12/30/16	17:50:00	ASSAULT 3	MISDEMEANOR	BRONX	46	STREET	40.854299	-73.90807659
12/30/16	17:45:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	9	BEAUTY & NAIL SALON	40.73283982	-73.99119737
12/30/16	17:40:00	"SEXUAL ABUSE 3,2"	MISDEMEANOR	MANHATTAN	18	STREET
12/30/16	17:40:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	STATEN ISLAND	122	RESIDENCE-HOUSE	40.56929216	-74.09414365
12/30/16	17:36:00	FALSE REPORT UNCLASSIFIED	MISDEMEANOR	BRONX	43	PUBLIC BUILDING	40.82338729	-73.87017045
12/30/16	17:35:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	MANHATTAN	28	RESIDENCE - PUBLIC HOUSING	40.80629897	-73.95283318
12/30/16	17:35:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	MANHATTAN	28	RESIDENCE - APT. HOUSE	40.80854198	-73.95426208
12/30/16	17:30:00	"LARCENY,GRAND FROM STORE-SHOPL"	FELONY	MANHATTAN	18	DEPARTMENT STORE	40.75823237	-73.97743059
12/30/16	17:30:00	"CONTROLLED SUBSTANCE, POSSESSI"	MISDEMEANOR	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.81347402	-73.94728637
12/30/16	17:30:00	ASSAULT 3	MISDEMEANOR	BRONX	46	RESIDENCE - APT. HOUSE	40.84996305	-73.90224141
12/30/16	17:30:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	QUEENS	113	RESIDENCE - PUBLIC HOUSING	40.68442022	-73.78257211
12/30/16	17:30:00	ASSAULT 3	MISDEMEANOR	QUEENS	102	RESIDENCE - APT. HOUSE	40.70436962	-73.83576715
12/30/16	17:30:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	68	RESIDENCE - APT. HOUSE	40.6342148	-74.03617093
12/30/16	17:30:00	LEAVING SCENE-ACCIDENT-PERSONA	MISDEMEANOR	QUEENS	103	STREET	40.70253916	-73.81429438
12/30/16	17:30:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	33	STREET	40.84078386	-73.93625261
12/30/16	17:20:00	"WEAPONS, POSSESSION, ETC"	MISDEMEANOR	BRONX	49	STREET	40.84109193	-73.86882398
12/30/16	17:20:00	"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED"	FELONY	MANHATTAN	20	CHURCH	40.77733636	-73.98068091
12/30/16	17:20:00	"HARASSMENT,SUBD 3,4,5"	VIOLATION	MANHATTAN	26	RESIDENCE - APT. HOUSE	40.81485289	-73.95631335
12/30/16	17:20:00	ASSAULT 3	MISDEMEANOR	MANHATTAN	32	RESIDENCE - PUBLIC HOUSING	40.83090553	-73.93605249
12/30/16	17:15:00	"ROBBERY,COMMERCIAL UNCLASSIFIED"	FELONY	MANHATTAN	28	SMALL MERCHANT	40.80708541	-73.94383088
12/30/16	17:15:00	"HARASSMENT,SUBD 1,CIVILIAN"	VIOLATION	QUEENS	109	COMMERCIAL BUILDING	40.7527164	-73.82138395
12/30/16	17:15:00	"MISCHIEF, CRIMINAL 3 & 2, OF M"	FELONY	BROOKLYN	73	RESIDENCE - PUBLIC HOUSING	40.66757617	-73.90729576
12/30/16	17:10:00	"MARIJUANA, POSSESSION 1, 2 & 3"	FELONY	BROOKLYN	73	STREET	40.68098762	-73.91137649
12/30/16	17:05:00	ASSAULT 3	MISDEMEANOR	QUEENS	108	RESIDENCE - APT. HOUSE	40.73714877	-73.90513493
12/30/16	17:00:00	"MARIJUANA, POSSESSION 4 & 5"	MISDEMEANOR	MANHATTAN	23	RESIDENCE - PUBLIC HOUSING	40.79501284	-73.93613753
12/30/16	17:00:00	"ASSAULT 2,1,UNCLASSIFIED"	FELONY	BRONX	47	GROCERY/BODEGA	40.88351533	-73.85608283
12/30/16	17:00:00	ASSAULT 3	MISDEMEANOR	BROOKLYN	76	RESIDENCE - PUBLIC HOUSING	40.67687695	-74.00664223
12/30/16	17:00:00	"MISCHIEF,CRIMINAL,    UNCL 2ND"	FELONY	BRONX	47	GROCERY/BODEGA	40.88351533	-73.85608283
12/30/16	17:00:00	"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED"	FELONY	QUEENS	104	CHAIN STORE	40.71378306	-73.9201597
12/30/16	17:00:00	"LARCENY,PETIT FROM BUILDING,UN"	MISDEMEANOR	MANHATTAN	1	COMMERCIAL BUILDING	40.72296149	-74.00805382
